Date,Product,Production_quantity,Mesurement_unit
2017-06-21,Milk,454.5332047,Liters
2017-06-22,Milk,641.6263985,Liters
2017-06-23,Milk,596.0236029,Liters
2017-06-24,Milk,556.6207151,Liters
2017-06-25,Milk,538.8170075,Liters
2017-06-26,Milk,610.2077575,Liters
2017-06-27,Milk,675.7132364,Liters
2017-06-28,Milk,622.1634895,Liters
2017-06-29,Milk,370.7077535,Liters
2017-06-30,Milk,692.4416855,Liters
2017-07-01,Milk,422.8296976,Liters
2017-07-02,Milk,517.1317897,Liters
2017-07-03,Milk,494.7422098,Liters
2017-07-04,Milk,539.6659579,Liters
2017-07-05,Milk,550.6516436,Liters
2017-07-06,Milk,668.1275806,Liters
2017-07-07,Milk,624.5599431,Liters
2017-07-08,Milk,642.9745549,Liters
2017-07-09,Milk,384.6265952,Liters
2017-07-10,Milk,411.300966,Liters
2017-07-11,Milk,569.2825375,Liters
2017-07-12,Milk,624.7393997,Liters
2017-07-13,Milk,381.6129233,Liters
2017-07-14,Milk,553.4843386,Liters
2017-07-15,Milk,436.6977334,Liters
2017-07-16,Milk,397.0067068,Liters
2017-07-17,Milk,687.3855477,Liters
2017-07-18,Milk,361.1489781,Liters
2017-07-19,Milk,531.1652303,Liters
2017-07-20,Milk,496.3198706,Liters
2017-07-21,Milk,593.9555071,Liters
2017-07-22,Milk,355.4165143,Liters
2017-07-23,Milk,596.7964226,Liters
2017-07-24,Milk,436.7338354,Liters
2017-07-25,Milk,367.4988298,Liters
2017-07-26,Milk,612.8881495,Liters
2017-07-27,Milk,499.1933228,Liters
2017-07-28,Milk,416.6882214,Liters
2017-07-29,Milk,583.8970045,Liters
2017-07-30,Milk,535.7643239,Liters
2017-07-31,Milk,484.2857733,Liters
2017-08-01,Milk,655.0983646,Liters
2017-08-02,Milk,573.8711293,Liters
2017-08-03,Milk,375.3938682,Liters
2017-08-04,Milk,460.869984,Liters
2017-08-05,Milk,597.1757383,Liters
2017-08-06,Milk,646.771009,Liters
2017-08-07,Milk,506.1143258,Liters
2017-08-08,Milk,638.2130948,Liters
2017-08-09,Milk,484.3500428,Liters
2017-08-10,Milk,442.3265063,Liters
2017-08-11,Milk,543.7140796,Liters
2017-08-12,Milk,539.6461578,Liters
2017-08-13,Milk,565.749404,Liters
2017-08-14,Milk,500.0338746,Liters
2017-08-15,Milk,465.8371658,Liters
2017-08-16,Milk,618.0763827,Liters
2017-08-17,Milk,418.5925668,Liters
2017-08-18,Milk,466.34322,Liters
2017-08-19,Milk,659.8725104,Liters
2017-08-20,Milk,408.7383459,Liters
2017-08-21,Milk,433.6355036,Liters
2017-08-22,Milk,512.6558481,Liters
2017-08-23,Milk,603.988452,Liters
2017-08-24,Milk,644.1119574,Liters
2017-08-25,Milk,583.0766983,Liters
2017-08-26,Milk,650.5977938,Liters
2017-08-27,Milk,420.8059264,Liters
2017-08-28,Milk,430.0365975,Liters
2017-08-29,Milk,375.9512132,Liters
2017-08-30,Milk,478.3709318,Liters
2017-08-31,Milk,422.3957163,Liters
2017-09-01,Milk,603.3816272,Liters
2017-09-02,Milk,365.4902478,Liters
2017-09-03,Milk,568.7546812,Liters
2017-09-04,Milk,656.9546742,Liters
2017-09-05,Milk,489.5780204,Liters
2017-09-06,Milk,602.6848124,Liters
2017-09-07,Milk,457.8250678,Liters
2017-09-08,Milk,570.5720651,Liters
2017-09-09,Milk,394.6797125,Liters
2017-09-10,Milk,681.3728329,Liters
2017-09-11,Milk,487.7332756,Liters
2017-09-12,Milk,676.3226131,Liters
2017-09-13,Milk,580.0469606,Liters
2017-09-14,Milk,540.5129909,Liters
2017-09-15,Milk,442.3394247,Liters
2017-09-16,Milk,450.6063545,Liters
2017-09-17,Milk,385.9692507,Liters
2017-09-18,Milk,634.0450866,Liters
2017-09-19,Milk,519.0892305,Liters
2017-09-20,Milk,444.3410534,Liters
2017-09-21,Milk,467.9574738,Liters
2017-09-22,Milk,624.9874267,Liters
2017-09-23,Milk,383.7483104,Liters
2017-09-24,Milk,491.6073613,Liters
2017-09-25,Milk,409.983064,Liters
2017-09-26,Milk,614.1524035,Liters
2017-09-27,Milk,612.4568908,Liters
2017-09-28,Milk,454.7090321,Liters
2017-09-29,Milk,412.7470971,Liters
2017-09-30,Milk,597.1205771,Liters
2017-10-01,Milk,520.2079825,Liters
2017-10-02,Milk,552.06938,Liters
2017-10-03,Milk,650.8443113,Liters
2017-10-04,Milk,583.2653461,Liters
2017-10-05,Milk,492.0897995,Liters
2017-10-06,Milk,464.444074,Liters
2017-10-07,Milk,487.7299425,Liters
2017-10-08,Milk,400.4043154,Liters
2017-10-09,Milk,629.6344076,Liters
2017-10-10,Milk,489.1239388,Liters
2017-10-11,Milk,570.5112852,Liters
2017-10-12,Milk,609.0062048,Liters
2017-10-13,Milk,588.2000386,Liters
2017-10-14,Milk,456.6075447,Liters
2017-10-15,Milk,511.1845174,Liters
2017-10-16,Milk,383.1371171,Liters
2017-10-17,Milk,649.308551,Liters
2017-10-18,Milk,534.8466115,Liters
2017-10-19,Milk,457.3217647,Liters
2017-10-20,Milk,679.1632552,Liters
2017-10-21,Milk,634.6196354,Liters
2017-10-22,Milk,459.260026,Liters
2017-10-23,Milk,525.3743325,Liters
2017-10-24,Milk,386.3575262,Liters
2017-10-25,Milk,650.134744,Liters
2017-10-26,Milk,508.6434934,Liters
2017-10-27,Milk,408.8785153,Liters
2017-10-28,Milk,627.2192565,Liters
2017-10-29,Milk,412.8804575,Liters
2017-10-30,Milk,631.5807384,Liters
2017-10-31,Milk,560.7414051,Liters
2017-11-01,Milk,596.2312644,Liters
2017-11-02,Milk,445.0890082,Liters
2017-11-03,Milk,644.4709267,Liters
2017-11-04,Milk,646.9749677,Liters
2017-11-05,Milk,623.7520584,Liters
2017-11-06,Milk,415.042075,Liters
2017-11-07,Milk,459.4944791,Liters
2017-11-08,Milk,677.3927549,Liters
2017-11-09,Milk,387.6317608,Liters
2017-11-10,Milk,495.4745869,Liters
2017-11-11,Milk,627.2315054,Liters
2017-11-12,Milk,553.2090502,Liters
2017-11-13,Milk,597.6753968,Liters
2017-11-14,Milk,588.712641,Liters
2017-11-15,Milk,670.2950304,Liters
2017-11-16,Milk,668.1420054,Liters
2017-11-17,Milk,446.4397069,Liters
2017-11-18,Milk,365.6608988,Liters
2017-11-19,Milk,657.9469234,Liters
2017-11-20,Milk,524.1859404,Liters
2017-11-21,Milk,695.7187118,Liters
2017-11-22,Milk,575.6121021,Liters
2017-11-23,Milk,655.4223758,Liters
2017-11-24,Milk,412.1151824,Liters
2017-11-25,Milk,517.4813531,Liters
2017-11-26,Milk,372.315886,Liters
2017-11-27,Milk,584.1801794,Liters
2017-11-28,Milk,547.3934352,Liters
2017-11-29,Milk,625.7130634,Liters
2017-11-30,Milk,463.7169963,Liters
2017-12-01,Milk,509.3156769,Liters
2017-12-02,Milk,599.2962735,Liters
2017-12-03,Milk,656.4505013,Liters
2017-12-04,Milk,362.1436029,Liters
2017-12-05,Milk,603.6845772,Liters
2017-12-06,Milk,459.3618216,Liters
2017-12-07,Milk,551.0003844,Liters
2017-12-08,Milk,646.9790316,Liters
2017-12-09,Milk,422.1089688,Liters
2017-12-10,Milk,602.6528018,Liters
2017-12-11,Milk,684.8119151,Liters
2017-12-12,Milk,652.8808624,Liters
2017-12-13,Milk,444.4230786,Liters
2017-12-14,Milk,416.5558222,Liters
2017-12-15,Milk,654.6907994,Liters
2017-12-16,Milk,455.33438,Liters
2017-12-17,Milk,430.9032245,Liters
2017-12-18,Milk,526.9766491,Liters
2017-12-19,Milk,571.5108419,Liters
2017-12-20,Milk,639.2105155,Liters
2017-12-21,Milk,566.3436706,Liters
2017-12-22,Milk,687.6290854,Liters
2017-12-23,Milk,695.002459,Liters
2017-12-24,Milk,503.8299013,Liters
2017-12-25,Milk,594.3736474,Liters
2017-12-26,Milk,438.3647084,Liters
2017-12-27,Milk,480.1842647,Liters
2017-12-28,Milk,649.1128194,Liters
2017-12-29,Milk,501.6760008,Liters
2017-12-30,Milk,660.7995728,Liters
2017-12-31,Milk,505.7868814,Liters
2018-01-01,Milk,461.0215721,Liters
2018-01-02,Milk,658.0623445,Liters
2018-01-03,Milk,516.3489204,Liters
2018-01-04,Milk,622.7771344,Liters
2018-01-05,Milk,609.573437,Liters
2018-01-06,Milk,644.2972783,Liters
2018-01-07,Milk,689.4437482,Liters
2018-01-08,Milk,468.2224165,Liters
2018-01-09,Milk,527.3860096,Liters
2018-01-10,Milk,468.2761646,Liters
2018-01-11,Milk,350.3992392,Liters
2018-01-12,Milk,354.533653,Liters
2018-01-13,Milk,397.9609438,Liters
2018-01-14,Milk,494.3671241,Liters
2018-01-15,Milk,487.8539742,Liters
2018-01-16,Milk,421.35813,Liters
2018-01-17,Milk,631.2955214,Liters
2018-01-18,Milk,687.1012398,Liters
2018-01-19,Milk,596.7381666,Liters
2018-01-20,Milk,666.217799,Liters
2018-01-21,Milk,674.4942845,Liters
2018-01-22,Milk,396.0164182,Liters
2018-01-23,Milk,432.8052309,Liters
2018-01-24,Milk,619.5819298,Liters
2018-01-25,Milk,637.2844628,Liters
2018-01-26,Milk,554.7181125,Liters
2018-01-27,Milk,613.7417887,Liters
2018-01-28,Milk,384.9231768,Liters
2018-01-29,Milk,519.642834,Liters
2018-01-30,Milk,370.103149,Liters
2018-01-31,Milk,608.9213305,Liters
2018-02-01,Milk,698.7594832,Liters
2018-02-02,Milk,537.9705372,Liters
2018-02-03,Milk,621.5600641,Liters
2018-02-04,Milk,359.5646505,Liters
2018-02-05,Milk,354.9442984,Liters
2018-02-06,Milk,417.6022986,Liters
2018-02-07,Milk,495.7759645,Liters
2018-02-08,Milk,445.4994122,Liters
2018-02-09,Milk,395.7211305,Liters
2018-02-10,Milk,546.4476551,Liters
2018-02-11,Milk,683.8576698,Liters
2018-02-12,Milk,632.1832723,Liters
2018-02-13,Milk,690.6852272,Liters
2018-02-14,Milk,481.0825415,Liters
2018-02-15,Milk,365.3767742,Liters
2018-02-16,Milk,663.1762645,Liters
2018-02-17,Milk,513.1939947,Liters
2018-02-18,Milk,474.3289656,Liters
2018-02-19,Milk,421.9481704,Liters
2018-02-20,Milk,568.4002419,Liters
2018-02-21,Milk,399.1922069,Liters
2018-02-22,Milk,584.0272676,Liters
2018-02-23,Milk,478.2551045,Liters
2018-02-24,Milk,459.7998441,Liters
2018-02-25,Milk,540.9413607,Liters
2018-02-26,Milk,443.6101293,Liters
2018-02-27,Milk,675.2476765,Liters
2018-02-28,Milk,630.4838793,Liters
2018-03-01,Milk,419.5174565,Liters
2018-03-02,Milk,676.1290163,Liters
2018-03-03,Milk,468.1956031,Liters
2018-03-04,Milk,528.7330717,Liters
2018-03-05,Milk,641.5853389,Liters
2018-03-06,Milk,635.3715232,Liters
2018-03-07,Milk,394.8237381,Liters
2018-03-08,Milk,404.6665162,Liters
2018-03-09,Milk,596.435516,Liters
2018-03-10,Milk,407.4884985,Liters
2018-03-11,Milk,407.2380683,Liters
2018-03-12,Milk,354.6846645,Liters
2018-03-13,Milk,595.2541857,Liters
2018-03-14,Milk,390.1466752,Liters
2018-03-15,Milk,509.7188385,Liters
2018-03-16,Milk,357.0544862,Liters
2018-03-17,Milk,533.7948906,Liters
2018-03-18,Milk,545.6324299,Liters
2018-03-19,Milk,594.8558329,Liters
2018-03-20,Milk,536.4209391,Liters
2018-03-21,Milk,487.7124836,Liters
2018-03-22,Milk,450.6959305,Liters
2018-03-23,Milk,371.955728,Liters
2018-03-24,Milk,420.8898522,Liters
2018-03-25,Milk,391.0902908,Liters
2018-03-26,Milk,420.5587512,Liters
2018-03-27,Milk,529.731326,Liters
2018-03-28,Milk,643.0987147,Liters
2018-03-29,Milk,393.3068654,Liters
2018-03-30,Milk,555.0825293,Liters
2018-03-31,Milk,386.6449104,Liters
2018-04-01,Milk,499.0547397,Liters
2018-04-02,Milk,434.8437743,Liters
2018-04-03,Milk,457.0993386,Liters
2018-04-04,Milk,675.1807033,Liters
2018-04-05,Milk,411.8649409,Liters
2018-04-06,Milk,532.4920061,Liters
2018-04-07,Milk,496.1490279,Liters
2018-04-08,Milk,692.3929745,Liters
2018-04-09,Milk,611.0089743,Liters
2018-04-10,Milk,680.8649854,Liters
2018-04-11,Milk,398.8871165,Liters
2018-04-12,Milk,574.371099,Liters
2018-04-13,Milk,395.5351812,Liters
2018-04-14,Milk,507.1160374,Liters
2018-04-15,Milk,410.5215303,Liters
2018-04-16,Milk,666.9298626,Liters
2018-04-17,Milk,655.7363608,Liters
2018-04-18,Milk,461.8434543,Liters
2018-04-19,Milk,567.5200572,Liters
2018-04-20,Milk,574.9981135,Liters
2018-04-21,Milk,518.3599514,Liters
2018-04-22,Milk,380.7120284,Liters
2018-04-23,Milk,551.2681902,Liters
2018-04-24,Milk,535.9063259,Liters
2018-04-25,Milk,580.2826388,Liters
2018-04-26,Milk,527.811016,Liters
2018-04-27,Milk,457.3769772,Liters
2018-04-28,Milk,474.1697487,Liters
2018-04-29,Milk,377.211434,Liters
2018-04-30,Milk,575.4218672,Liters
2018-05-01,Milk,613.8198933,Liters
2018-05-02,Milk,693.5163598,Liters
2018-05-03,Milk,643.9698041,Liters
2018-05-04,Milk,549.8682652,Liters
2018-05-05,Milk,683.1903499,Liters
2018-05-06,Milk,442.4009421,Liters
2018-05-07,Milk,465.7625628,Liters
2018-05-08,Milk,672.3640668,Liters
2018-05-09,Milk,379.6658989,Liters
2018-05-10,Milk,459.4473483,Liters
2018-05-11,Milk,364.9304596,Liters
2018-05-12,Milk,492.1310521,Liters
2018-05-13,Milk,478.9705626,Liters
2018-05-14,Milk,690.4316383,Liters
2018-05-15,Milk,519.1233038,Liters
2018-05-16,Milk,352.027031,Liters
2018-05-17,Milk,365.4359674,Liters
2018-05-18,Milk,477.81394,Liters
2018-05-19,Milk,432.1559468,Liters
2018-05-20,Milk,441.2325521,Liters
2018-05-21,Milk,480.7438453,Liters
2018-05-22,Milk,427.8634286,Liters
2018-05-23,Milk,595.590967,Liters
2018-05-24,Milk,489.9936452,Liters
2018-05-25,Milk,509.0190912,Liters
2018-05-26,Milk,418.6304314,Liters
2018-05-27,Milk,401.1198728,Liters
2018-05-28,Milk,474.5451292,Liters
2018-05-29,Milk,652.0825975,Liters
2018-05-30,Milk,571.1787441,Liters
2018-05-31,Milk,686.2971359,Liters
2018-06-01,Milk,665.7051591,Liters
2018-06-02,Milk,366.3817222,Liters
2018-06-03,Milk,678.8440547,Liters
2018-06-04,Milk,366.566391,Liters
2018-06-05,Milk,582.8535605,Liters
2018-06-06,Milk,625.4516275,Liters
2018-06-07,Milk,573.0645543,Liters
2018-06-08,Milk,594.293415,Liters
2018-06-09,Milk,395.6365229,Liters
2018-06-10,Milk,500.224229,Liters
2018-06-11,Milk,442.5294895,Liters
2018-06-12,Milk,427.5468642,Liters
2018-06-13,Milk,648.9282873,Liters
2018-06-14,Milk,388.7097947,Liters
2018-06-15,Milk,450.7672629,Liters
2018-06-16,Milk,395.7128842,Liters
2018-06-17,Milk,509.2529752,Liters
2018-06-18,Milk,425.6979465,Liters
2018-06-19,Milk,654.5655589,Liters
2018-06-20,Milk,451.0650249,Liters
2018-06-21,Milk,421.4327399,Liters
2018-06-22,Milk,360.4780802,Liters
2018-06-23,Milk,556.3739498,Liters
2018-06-24,Milk,651.2237063,Liters
2018-06-25,Milk,383.6339287,Liters
2018-06-26,Milk,570.5761758,Liters
2018-06-27,Milk,540.6005814,Liters
2018-06-28,Milk,396.0872056,Liters
2018-06-29,Milk,578.2099614,Liters
2018-06-30,Milk,647.6442962,Liters
2018-07-01,Milk,398.9864385,Liters
2018-07-02,Milk,532.3737076,Liters
2018-07-03,Milk,639.8525535,Liters
2018-07-04,Milk,399.5225512,Liters
2018-07-05,Milk,561.0120932,Liters
2018-07-06,Milk,562.4047048,Liters
2018-07-07,Milk,507.4434969,Liters
2018-07-08,Milk,613.5891563,Liters
2018-07-09,Milk,413.0351712,Liters
2018-07-10,Milk,687.4216182,Liters
2018-07-11,Milk,480.404093,Liters
2018-07-12,Milk,672.7871142,Liters
2018-07-13,Milk,699.1299797,Liters
2018-07-14,Milk,374.9832036,Liters
2018-07-15,Milk,503.4522517,Liters
2018-07-16,Milk,578.8379609,Liters
2018-07-17,Milk,570.2558621,Liters
2018-07-18,Milk,561.9842756,Liters
2018-07-19,Milk,515.3010122,Liters
2018-07-20,Milk,611.6653203,Liters
2018-07-21,Milk,691.3007951,Liters
2018-07-22,Milk,619.6689923,Liters
2018-07-23,Milk,511.1361612,Liters
2018-07-24,Milk,478.5547213,Liters
2018-07-25,Milk,657.9396434,Liters
2018-07-26,Milk,543.6408718,Liters
2018-07-27,Milk,519.0666735,Liters
2018-07-28,Milk,660.9658511,Liters
2018-07-29,Milk,699.0390196,Liters
2018-07-30,Milk,577.5007789,Liters
2018-07-31,Milk,463.3623279,Liters
2018-08-01,Milk,368.7217007,Liters
2018-08-02,Milk,448.5691873,Liters
2018-08-03,Milk,578.3975562,Liters
2018-08-04,Milk,511.5442761,Liters
2018-08-05,Milk,475.1073372,Liters
2018-08-06,Milk,500.8880941,Liters
2018-08-07,Milk,513.8127216,Liters
2018-08-08,Milk,456.4885699,Liters
2018-08-09,Milk,635.4384201,Liters
2018-08-10,Milk,546.4369022,Liters
2018-08-11,Milk,590.6759629,Liters
2018-08-12,Milk,469.1463845,Liters
2018-08-13,Milk,552.4933972,Liters
2018-08-14,Milk,373.7417213,Liters
2018-08-15,Milk,397.9730357,Liters
2018-08-16,Milk,467.5825676,Liters
2018-08-17,Milk,508.6428913,Liters
2018-08-18,Milk,474.6390178,Liters
2018-08-19,Milk,642.2425441,Liters
2018-08-20,Milk,357.2036359,Liters
2018-08-21,Milk,494.2692804,Liters
2018-08-22,Milk,378.3417701,Liters
2018-08-23,Milk,516.7272602,Liters
2018-08-24,Milk,698.1691595,Liters
2018-08-25,Milk,506.3462004,Liters
2018-08-26,Milk,566.7336244,Liters
2018-08-27,Milk,438.2664507,Liters
2018-08-28,Milk,588.2074822,Liters
2018-08-29,Milk,670.5754291,Liters
2018-08-30,Milk,384.5271413,Liters
2018-08-31,Milk,554.6685056,Liters
2018-09-01,Milk,539.6311262,Liters
2018-09-02,Milk,546.3609587,Liters
2018-09-03,Milk,635.7525987,Liters
2018-09-04,Milk,371.5755813,Liters
2018-09-05,Milk,452.4833977,Liters
2018-09-06,Milk,370.0719769,Liters
2018-09-07,Milk,657.0154899,Liters
2018-09-08,Milk,472.7550304,Liters
2018-09-09,Milk,610.5862837,Liters
2018-09-10,Milk,352.3201262,Liters
2018-09-11,Milk,498.4010246,Liters
2018-09-12,Milk,654.8198877,Liters
2018-09-13,Milk,677.4905184,Liters
2018-09-14,Milk,649.2163043,Liters
2018-09-15,Milk,448.5555502,Liters
2018-09-16,Milk,508.4801418,Liters
2018-09-17,Milk,657.2645212,Liters
2018-09-18,Milk,441.4366275,Liters
2018-09-19,Milk,440.0612459,Liters
2018-09-20,Milk,501.2951951,Liters
2018-09-21,Milk,580.3041363,Liters
2018-09-22,Milk,539.3422415,Liters
2018-09-23,Milk,482.6246998,Liters
2018-09-24,Milk,654.2729322,Liters
2018-09-25,Milk,586.5449237,Liters
2018-09-26,Milk,698.7208579,Liters
2018-09-27,Milk,498.8847668,Liters
2018-09-28,Milk,569.4177751,Liters
2018-09-29,Milk,612.09807,Liters
2018-09-30,Milk,444.3986974,Liters
2018-10-01,Milk,495.5085465,Liters
2018-10-02,Milk,456.2948821,Liters
2018-10-03,Milk,614.1734132,Liters
2018-10-04,Milk,693.4257183,Liters
2018-10-05,Milk,590.2911797,Liters
2018-10-06,Milk,675.7595671,Liters
2018-10-07,Milk,513.7110165,Liters
2018-10-08,Milk,577.2020544,Liters
2018-10-09,Milk,616.4642641,Liters
2018-10-10,Milk,471.7246424,Liters
2018-10-11,Milk,353.2816675,Liters
2018-10-12,Milk,663.5635871,Liters
2018-10-13,Milk,675.3888161,Liters
2018-10-14,Milk,399.1298146,Liters
2018-10-15,Milk,358.7502563,Liters
2018-10-16,Milk,654.5153521,Liters
2018-10-17,Milk,694.6295662,Liters
2018-10-18,Milk,693.0512811,Liters
2018-10-19,Milk,588.82545,Liters
2018-10-20,Milk,555.467437,Liters
2018-10-21,Milk,689.2653484,Liters
2018-10-22,Milk,545.2167839,Liters
2018-10-23,Milk,665.4941979,Liters
2018-10-24,Milk,698.8386021,Liters
2018-10-25,Milk,688.6653158,Liters
2018-10-26,Milk,398.1506356,Liters
2018-10-27,Milk,457.9933905,Liters
2018-10-28,Milk,405.7802709,Liters
2018-10-29,Milk,532.2293228,Liters
2018-10-30,Milk,388.9480009,Liters
2018-10-31,Milk,528.4248224,Liters
2018-11-01,Milk,506.7394146,Liters
2018-11-02,Milk,374.3092904,Liters
2018-11-03,Milk,601.380021,Liters
2018-11-04,Milk,442.8482153,Liters
2018-11-05,Milk,392.0927563,Liters
2018-11-06,Milk,610.4050757,Liters
2018-11-07,Milk,595.078615,Liters
2018-11-08,Milk,371.1466829,Liters
2018-11-09,Milk,695.3505809,Liters
2018-11-10,Milk,419.4760827,Liters
2018-11-11,Milk,487.2474752,Liters
2018-11-12,Milk,684.3806407,Liters
2018-11-13,Milk,598.7797202,Liters
2018-11-14,Milk,665.2929728,Liters
2018-11-15,Milk,681.2442163,Liters
2018-11-16,Milk,554.5037683,Liters
2018-11-17,Milk,479.2702538,Liters
2018-11-18,Milk,469.9974624,Liters
2018-11-19,Milk,572.6818295,Liters
2018-11-20,Milk,586.3587682,Liters
2018-11-21,Milk,533.7533595,Liters
2018-11-22,Milk,570.6109997,Liters
2018-11-23,Milk,504.5720993,Liters
2018-11-24,Milk,657.1320868,Liters
2018-11-25,Milk,616.4652872,Liters
2018-11-26,Milk,607.3143077,Liters
2018-11-27,Milk,436.0348868,Liters
2018-11-28,Milk,462.7830323,Liters
2018-11-29,Milk,633.020618,Liters
2018-11-30,Milk,558.7916057,Liters
2018-12-01,Milk,365.3849563,Liters
2018-12-02,Milk,438.1210212,Liters
2018-12-03,Milk,621.9998921,Liters
2018-12-04,Milk,650.8152786,Liters
2018-12-05,Milk,583.7790679,Liters
2018-12-06,Milk,425.6678333,Liters
2018-12-07,Milk,398.0422418,Liters
2018-12-08,Milk,427.3984523,Liters
2018-12-09,Milk,524.3958526,Liters
2018-12-10,Milk,547.5763232,Liters
2018-12-11,Milk,497.3642325,Liters
2018-12-12,Milk,572.8703847,Liters
2018-12-13,Milk,380.097707,Liters
2018-12-14,Milk,515.6570177,Liters
2018-12-15,Milk,646.2660712,Liters
2018-12-16,Milk,481.1010122,Liters
2018-12-17,Milk,508.3683179,Liters
2018-12-18,Milk,450.0086617,Liters
2018-12-19,Milk,382.929609,Liters
2018-12-20,Milk,523.3915218,Liters
2018-12-21,Milk,367.15017,Liters
2018-12-22,Milk,642.5563858,Liters
2018-12-23,Milk,490.1510001,Liters
2018-12-24,Milk,395.462871,Liters
2018-12-25,Milk,623.0055212,Liters
2018-12-26,Milk,391.2628292,Liters
2018-12-27,Milk,352.2003405,Liters
2018-12-28,Milk,380.722698,Liters
2018-12-29,Milk,481.4106132,Liters
2018-12-30,Milk,588.0766464,Liters
2018-12-31,Milk,386.0308401,Liters
2019-01-01,Milk,618.5326576,Liters
2019-01-02,Milk,680.5200377,Liters
2019-01-03,Milk,529.3537529,Liters
2019-01-04,Milk,505.585989,Liters
2019-01-05,Milk,699.6580734,Liters
2019-01-06,Milk,473.1205417,Liters
2019-01-07,Milk,440.5906634,Liters
2019-01-08,Milk,367.2687375,Liters
2019-01-09,Milk,552.3447374,Liters
2019-01-10,Milk,512.2887534,Liters
2019-01-11,Milk,364.9277146,Liters
2019-01-12,Milk,436.9325351,Liters
2019-01-13,Milk,613.0539197,Liters
2019-01-14,Milk,353.3238161,Liters
2019-01-15,Milk,557.2737171,Liters
2019-01-16,Milk,624.2803245,Liters
2019-01-17,Milk,603.1095252,Liters
2019-01-18,Milk,423.7626056,Liters
2019-01-19,Milk,397.7415678,Liters
2019-01-20,Milk,432.9542765,Liters
2019-01-21,Milk,597.9823385,Liters
2019-01-22,Milk,554.2352574,Liters
2019-01-23,Milk,579.8755546,Liters
2019-01-24,Milk,548.3957484,Liters
2019-01-25,Milk,570.5811534,Liters
2019-01-26,Milk,449.4656757,Liters
2019-01-27,Milk,395.5586035,Liters
2019-01-28,Milk,374.0301616,Liters
2019-01-29,Milk,422.2231221,Liters
2019-01-30,Milk,504.8398589,Liters
2019-01-31,Milk,354.0233981,Liters
2019-02-01,Milk,358.1420757,Liters
2019-02-02,Milk,688.5251461,Liters
2019-02-03,Milk,689.4318447,Liters
2019-02-04,Milk,506.2309973,Liters
2019-02-05,Milk,678.722527,Liters
2019-02-06,Milk,656.6215889,Liters
2019-02-07,Milk,658.4730867,Liters
2019-02-08,Milk,386.7358534,Liters
2019-02-09,Milk,543.2837365,Liters
2019-02-10,Milk,492.3184737,Liters
2019-02-11,Milk,636.4858931,Liters
2019-02-12,Milk,411.9110283,Liters
2019-02-13,Milk,529.635343,Liters
2019-02-14,Milk,648.6796958,Liters
2019-02-15,Milk,383.7456186,Liters
2019-02-16,Milk,632.133542,Liters
2019-02-17,Milk,587.8396546,Liters
2019-02-18,Milk,557.335751,Liters
2019-02-19,Milk,546.8229563,Liters
2019-02-20,Milk,465.4269648,Liters
2019-02-21,Milk,510.2032971,Liters
2019-02-22,Milk,671.7554617,Liters
2019-02-23,Milk,367.505592,Liters
2019-02-24,Milk,430.4333531,Liters
2019-02-25,Milk,509.9807414,Liters
2019-02-26,Milk,424.8993464,Liters
2019-02-27,Milk,485.7602633,Liters
2019-02-28,Milk,642.0141603,Liters
2019-03-01,Milk,460.8508399,Liters
2019-03-02,Milk,579.1214254,Liters
2019-03-03,Milk,687.7188899,Liters
2019-03-04,Milk,475.6198022,Liters
2019-03-05,Milk,442.9051076,Liters
2019-03-06,Milk,419.8671841,Liters
2019-03-07,Milk,633.5023781,Liters
2019-03-08,Milk,465.0827183,Liters
2019-03-09,Milk,648.4205454,Liters
2019-03-10,Milk,447.7608488,Liters
2019-03-11,Milk,484.2027661,Liters
2019-03-12,Milk,476.5651303,Liters
2019-03-13,Milk,642.3066015,Liters
2019-03-14,Milk,510.7873792,Liters
2019-03-15,Milk,459.6067181,Liters
2019-03-16,Milk,445.2751027,Liters
2019-03-17,Milk,564.2912823,Liters
2019-03-18,Milk,551.3903235,Liters
2019-03-19,Milk,634.1376945,Liters
2019-03-20,Milk,682.8016384,Liters
2019-03-21,Milk,537.9046575,Liters
2019-03-22,Milk,384.6769848,Liters
2019-03-23,Milk,374.7513643,Liters
2019-03-24,Milk,353.844397,Liters
2019-03-25,Milk,629.9001805,Liters
2019-03-26,Milk,466.0137954,Liters
2019-03-27,Milk,511.7163379,Liters
2019-03-28,Milk,400.3562967,Liters
2019-03-29,Milk,524.6767692,Liters
2019-03-30,Milk,612.3725707,Liters
2019-03-31,Milk,496.1635818,Liters
2019-04-01,Milk,640.8492115,Liters
2019-04-02,Milk,424.3016891,Liters
2019-04-03,Milk,650.6606572,Liters
2019-04-04,Milk,503.2882133,Liters
2019-04-05,Milk,658.9145101,Liters
2019-04-06,Milk,450.6096998,Liters
2019-04-07,Milk,459.5837384,Liters
2019-04-08,Milk,625.7517609,Liters
2019-04-09,Milk,420.8903094,Liters
2019-04-10,Milk,569.1810857,Liters
2019-04-11,Milk,679.468117,Liters
2019-04-12,Milk,568.5722218,Liters
2019-04-13,Milk,359.5783773,Liters
2019-04-14,Milk,585.3992139,Liters
2019-04-15,Milk,498.9527518,Liters
2019-04-16,Milk,498.8540476,Liters
2019-04-17,Milk,644.6088134,Liters
2019-04-18,Milk,518.9024459,Liters
2019-04-19,Milk,500.1708756,Liters
